설치장소명,시도명,시군구명,소재지도로명주소,소재지지번주소,위도,경도,그늘막유형,세부위치,설치년도,전체높이,펼침지름,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
안일초등학교 정문 앞,경기도,안양시,경기도 안양시 만안구 안양천서로 339,경기도 안양시 만안구 안양동 85-6,37.40408484,126.9223567,접이식그늘막,,2023,3.3,3,안양1동 행정복지센터,031-8045-360,2025-07-07,3830000,경기도 안양시
SK 안양충전소 앞,경기도,안양시,경기도 안양시 만안구 안양로 575,경기도 안양시 만안구 석수동 252-1,37.42051283,126.906622,접이식그늘막,,2022,3.3,4,석수2동 행정복지센터,031-8045-380,2025-07-07,3830000,경기도 안양시
서조마을아파트 101동 옆 교통섬2,경기도,안양시,경기도 안양시 만안구 양화로 252,경기도 안양시 만안구 석수동 283-2,37.41431107,126.9069013,접이식그늘막,,2022,3.3,4,석수2동 행정복지센터,031-8045-380,2025-07-07,3830000,경기도 안양시
한국타이어 석수점 건너편,경기도,안양시,경기도 안양시 만안구 안양로 536,경기도 안양시 만안구 석수동 265-13,37.4169963,126.9071487,접이식그늘막,,2022,3.3,4,석수2동 행정복지센터,031-8045-380,2025-07-07,3830000,경기도 안양시
한양타운 앞,경기도,안양시,경기도 안양시 만안구 안양로 560,경기도 안양시 만안구 석수동 264-16,37.41879997,126.907108,접이식그늘막,,2022,3.3,4,석수2동 행정복지센터,031-8045-380,2025-07-07,3830000,경기도 안양시
삼막로 55 건너 편,경기도,안양시,경기도 안양시 만안구 삼막로 55,경기도 안양시 만안구 석수동 63-7,37.42430695,126.9127906,접이식그늘막,,2022,3.3,4,석수1동 행정복지센터,031-8045-369,2025-07-07,3830000,경기도 안양시
삼성초등학교 후문 앞2,경기도,안양시,경기도 안양시 만안구 경수대로 1240,경기도 안양시 만안구 석수동 167-4,37.41957898,126.9119847,접이식그늘막,,2022,3.3,3.5,석수1동 행정복지센터,031-8045-369,2025-07-07,3830000,경기도 안양시
신성공인중개사 건너편,경기도,안양시,경기도 안양시 만안구 병목안로 93 건너편,경기도 안양시 만안구 안양9동 762-28,37.394338,126.912104,접이식그늘막,,2022,3.3,3,안양9동 행정복지센터,031-8045-394,2025-07-07,3830000,경기도 안양시
금용아파트 101동 건너편,경기도,안양시,경기도 안양시 만안구 병목안로 179,경기도 안양시 만안구 안양동 1038-3,37.38809856,126.9092123,접이식그늘막,,2022,3.3,4,안양9동 행정복지센터,031-8045-394,2025-07-07,3830000,경기도 안양시
프라자아파트 203동 건너편,경기도,안양시,경기도 안양시 만안구 병목안로 103,경기도 안양시 만안구 안양동 762-2,37.39364028,126.9128943,접이식그늘막,,2022,3.3,3,안양9동 행정복지센터,031-8045-394,2025-07-07,3830000,경기도 안양시
레미안메가트리아 동2문 앞,경기도,안양시,경기도 안양시 만안구 안양천서로 177,경기도 안양시 만안구 안양동 1393,37.39397294,126.936553,접이식그늘막,,2022,3.3,4,안양7동 행정복지센터,031-8045-392,2025-07-07,3830000,경기도 안양시
아이에스비즈타워 건너편,경기도,안양시,경기도 안양시 만안구 덕천로 152번길 25,경기도 안양시 만안구 안양동 1432,37.39263681,126.9386434,접이식그늘막,,2022,3.3,4,안양7동 행정복지센터,031-8045-392,2025-07-07,3830000,경기도 안양시
동안보건소 앞,경기도,안양시,,경기도 안양시 동안구 비산동1139,37.39268868,126.9525322,스마트그늘막,,2025,3,4.6,경기도 안양시 동안구청 건설과,031-8045-453,2025-07-07,3830000,경기도 안양시
빙상장 횡단보도,경기도,안양시,,경기도 안양시 동안구 비산동 1063,37.4053859,126.9497885,접이식그늘막,,2018,3.5,4,비산3동 행정복지센터,031-8045-462,2025-07-07,3830000,경기도 안양시
비산e편한세상아파트 입구,경기도,안양시,,경기도 안양시 동안구 비산동 405-28,37.39917257,126.9430224,접이식그늘막,,2018,3.5,3,비산3동 행정복지센터,031-8045-462,2025-07-07,3830000,경기도 안양시
한양수자인평촌리버뷰 아파트 상가 앞,경기도,안양시,,경기도 안양시 동안구 비산동 1172,37.39246781,126.9419788,접이식그늘막,,2024,3.5,3,비산2동 행정복지센터,031-8045-461,2025-07-07,3830000,경기도 안양시
이마트 앞 교통섬,경기도,안양시,경기도 안양시 동안구 관악대로 108-2    (비산동),경기도 안양시 동안구 비산동 585,37.39866054,126.9359391,접이식그늘막,,2024,3.5,4,비산2동 행정복지센터,031-8045-461,2025-07-07,3830000,경기도 안양시
학운교 관악대로 공원 반대쪽,경기도,안양시,경기도 안양시 동안구 경수대로868번길 16   (비산동),경기도 안양시 동안구 비산동 1116,37.3982266,126.9447866,접이식그늘막,,2020,3.5,3.5,비산2동 행정복지센터,031-8045-461,2025-07-07,3830000,경기도 안양시
학운교 관악대로 공원쪽,경기도,안양시,경기도 안양시 동안구 경수대로868번길 16   (비산동),경기도 안양시 동안구 비산동 1116,37.3982266,126.9447866,접이식그늘막,,2019,3.5,4,비산2동 행정복지센터,031-8045-461,2025-07-07,3830000,경기도 안양시
이마트 뒷편,경기도,안양시,,경기도 안양시 동안구 비산동 411,37.398232,126.934729,접이식그늘막,,2018,3.5,4,비산2동 행정복지센터,031-8045-461,2025-07-07,3830000,경기도 안양시
임곡주공프라자 앞(GS편의점),경기도,안양시,,경기도 안양시 동안구 비산동 514-4,37.404680,126.933525,접이식그늘막,,2025,3.5,4,비산1동 행정복지센터,031-8045-404,2025-07-07,3830000,경기도 안양시
비산1동 행정복지센터 건너편,경기도,안양시,,경기도 안양시 동안구 비산동 1190,37.40055698,126.9344785,접이식그늘막,,2024,3.5,4,비산1동 행정복지센터,031-8045-404,2025-07-07,3830000,경기도 안양시
비산1동 행정복지센터 앞,경기도,안양시,경기도 안양시 동안구 비산로 12   (비산동),경기도 안양시 동안구 비산동 1193,37.39980442,126.933734,접이식그늘막,,2024,3.5,4,비산1동 행정복지센터,031-8045-404,2025-07-07,3830000,경기도 안양시
비산래미안 동문,경기도,안양시,"경기도 안양시 동안구 관악대로 121   (비산동, 비산 삼성 래미안)",경기도 안양시 동안구 비산동 455,37.40198582,126.9363831,접이식그늘막,,2023,3.5,4,비산1동 행정복지센터,031-8045-404,2025-07-07,3830000,경기도 안양시
하나은행 앞(평촌자이아이파크 GATE3옆),경기도,안양시,경기도 안양시 동안구 임곡로 46   (비산동),경기도 안양시 동안구 비산동 1185,37.40231601,126.9332935,접이식그늘막,,2023,3.5,4,비산1동 행정복지센터,031-8045-404,2025-07-07,3830000,경기도 안양시
안심축산물 판매점 맞은편 교통섬,경기도,안양시,경기도 안양시 동안구 임곡로 46   (비산동),경기도 안양시 동안구 비산동 1185,37.40231601,126.9332935,접이식그늘막,,2023,3.5,4,비산1동 행정복지센터,031-8045-404,2025-07-07,3830000,경기도 안양시
샘모루빌딩 건너편,경기도,안양시,경기도 안양시 동안구 관악대로 99   (비산동),경기도 안양시 동안구 비산동 550-7,37.399014,126.934943,접이식그늘막,,2023,3.5,4,비산1동 행정복지센터,031-8045-404,2025-07-07,3830000,경기도 안양시
성산교회 앞 버스정류장,경기도,안양시,"경기도 안양시 동안구 임곡로 43   (비산동, 더 포레스트 힐)",경기도 안양시 동안구 비산동 1155,37.40383311,126.9325195,접이식그늘막,,2021,3.5,4,비산1동 행정복지센터,031-8045-404,2025-07-07,3830000,경기도 안양시
삼성래미안아파트 앞 관악대로,경기도,안양시,경기도 안양시 동안구 관악대로 131-2    (비산동),경기도 안양시 동안구 비산동 425,37.39901746,126.9387045,접이식그늘막,,2021,3.5,4,비산1동 행정복지센터,031-8045-404,2025-07-07,3830000,경기도 안양시
좋은이웃교회 앞 교통섬,경기도,안양시,,경기도 안양시 동안구 비산동 562-2,37.39888807,126.932486,접이식그늘막,,2021,3.5,4,비산1동 행정복지센터,031-8045-404,2025-07-07,3830000,경기도 안양시
좋은이웃교회 앞,경기도,안양시,,경기도 안양시 동안구 비산동 562-2,37.39888807,126.932486,접이식그늘막,,2020,3.5,4,비산1동 행정복지센터,031-8045-404,2025-07-07,3830000,경기도 안양시
대림대 교통섬,경기도,안양시,,경기도 안양시 동안구 비산동 1160,37.400554,126.9304875,접이식그늘막,,2019,3.5,4,비산1동 행정복지센터,031-8045-404,2025-07-07,3830000,경기도 안양시
우리은행 앞,경기도,안양시,,경기도 안양시 동안구 비산동 400,37.398997,126.9356435,접이식그늘막,,2018,3.5,4,비산1동 행정복지센터,031-8045-404,2025-07-07,3830000,경기도 안양시
럭키아파트 꽃메사거리 교통섬,경기도,안양시,,경기도 안양시 만안구 석수동 502,37.41083585,126.9063539,접이식그늘막,,2024,3.3,5,석수2동 행정복지센터,031-8045-380,2025-07-07,3830000,경기도 안양시
양지초등학교 앞,경기도,안양시,경기도 안양시 만안구 병목안로130번길 69,경기도 안양시 만안구 안양동 977-1,37.39224518,126.9045522,접이식그늘막,,2024,3.33,3,안양9동 행정복지센터,031-8045-394,2025-07-07,3830000,경기도 안양시
미학빌딩 앞,경기도,안양시,경기도 안양시 만안구 안양로 157,경기도 안양시 만안구 안양동 491-2,37.38807521,126.9300022,접이식그늘막,,2024,3.3,4,안양6동 행정복지센터,031-8045-301,2025-07-07,3830000,경기도 안양시
양촌리 만안점 앞,경기도,안양시,경기도 안양시 만안구 안양로 204,경기도 안양시 만안구 안양동 414-9,37.3920332,126.9277131,접이식그늘막,,2024,3.3,4,안양6동 행정복지센터,031-8045-301,2025-07-07,3830000,경기도 안양시
서안양우체국 앞,경기도,안양시,경기도 안양시 만안구 안양로 233,경기도 안양시 만안구 안양동 445-13,37.393760,126.925062,접이식그늘막,,2024,3.3,4,안양5동 행정복지센터,031-8045-364,2025-07-07,3830000,경기도 안양시
한양수자인안양역아파트101동 앞,경기도,안양시,경기도 안양시 만안구 안양천서로 357,경기도 안양시 만안구 안양동 1411,37.40493532,126.9211338,접이식그늘막,,2024,3.3,3,안양2동 행정복지센터,031-8045-377,2025-07-07,3830000,경기도 안양시
일룸 앞,경기도,안양시,경기도 안양시 만안구 안양로 238,경기도 안양시 만안구 안양동 622-357,37.39454462,126.9253986,접이식그늘막,,2024,3.3,4,안양1동 행정복지센터,031-8045-360,2025-07-07,3830000,경기도 안양시
브라운스톤하나마을 아파트 107동 앞,경기도,안양시,경기도 안양시 만안구 삼봉로66,경기도 안양시 만안구 박달동 150,37.39866975,126.8988205,접이식그늘막,,2023,3.3,4,박달2동 행정복지센터,031-8045-399,2025-07-07,3830000,경기도 안양시
군포농협금정지점 앞,경기도,군포시,,경기도 군포시 금정동 811,37.364609,126.9403482,접이식그늘막,,,,3,경기도 군포시,031-390-0409,2025-09-15,4020000,경기도 군포시
금정동주민센터교차로(금정동주민센터 맞은편),경기도,군포시,,경기도 군포시 금정동 811,37.364609,126.9403482,접이식그늘막,,,,3,경기도 군포시,031-390-0409,2025-09-15,4020000,경기도 군포시
늘푸른노인복지관 앞 횡단보도,경기도,군포시,,경기도 군포시 산본동 1096-8,37.36391688,126.933312,접이식그늘막,,,,5,경기도 군포시,031-390-0409,2025-09-15,4020000,경기도 군포시
래미안 정문,경기도,군포시,,경기도 군포시 산본동 300,37.36980577,126.9374059,접이식그늘막,,,,4,경기도 군포시,031-390-0409,2025-09-15,4020000,경기도 군포시
산본사거리(우리은행 앞),경기도,군포시,,경기도 군포시 산본동 1158,37.3735678,126.934816,접이식그늘막,,,,5,경기도 군포시,031-390-0409,2025-09-15,4020000,경기도 군포시
산본사거리(스타벅스 앞),경기도,군포시,,경기도 군포시 산본동 1158,37.3735678,126.934816,접이식그늘막,,,,5,경기도 군포시,031-390-0409,2025-09-15,4020000,경기도 군포시
산본시장 사거리 산본시장쪽 횡단보도,경기도,군포시,,경기도 군포시 산본동 285,37.36755247,126.9357015,접이식그늘막,,,,4,경기도 군포시,031-390-0409,2025-09-15,4020000,경기도 군포시
금정역 8번출구 횡단보도,경기도,군포시,,경기도 군포시 산본동 43-1,37.37341697,126.9426202,접이식그늘막,,,,3,경기도 군포시,031-390-0409,2025-09-15,4020000,경기도 군포시
당정역 3번출구 앞,경기도,군포시,,경기도 군포시 당정동 753,37.344259,126.9479349,접이식그늘막,,,,5,경기도 군포시,031-390-0409,2025-09-15,4020000,경기도 군포시
군포초교 사거리(성현교회 앞),경기도,군포시,,경기도 군포시 당동 888,37.34626491,126.9439234,접이식그늘막,,,,5,경기도 군포시,031-390-0409,2025-09-15,4020000,경기도 군포시
군포초교 사거리 안경점 앞,경기도,군포시,,경기도 군포시 당동 944,37.34637977,126.9441116,접이식그늘막,,,,5,경기도 군포시,031-390-0409,2025-09-15,4020000,경기도 군포시
군포고가교 횡단보도 앞(우리은행 대각선),경기도,군포시,,경기도 군포시 당동 748-45,37.355008,126.947003,접이식그늘막,,,,5,경기도 군포시,031-390-0409,2025-09-15,4020000,경기도 군포시
지샘병원 앞,경기도,군포시,,경기도 군포시 당동 797,37.35430651,126.9464361,접이식그늘막,,,,5,경기도 군포시,031-390-0409,2025-09-15,4020000,경기도 군포시
군포지구대삼거리(군포지구대 앞),경기도,군포시,,경기도 군포시 당동 797,37.35430651,126.9464361,접이식그늘막,,,,5,경기도 군포시,031-390-0409,2025-09-15,4020000,경기도 군포시
당동우체국삼거리(이마트 에브리데이 앞),경기도,군포시,,경기도 군포시 당동 799,37.350619,126.946236,접이식그늘막,,,,5,경기도 군포시,031-390-0409,2025-09-15,4020000,경기도 군포시
8단지입구사거리(6단지쪽 교통섬),경기도,군포시,,경기도 군포시 산본동 1145-15,37.35730768,126.925123,접이식그늘막,,,,5,경기도 군포시,031-390-0409,2025-09-15,4020000,경기도 군포시
8단지입구사거리(한양프라자쪽),경기도,군포시,,경기도 군포시 산본동 1151-4,37.35832043,126.923644,접이식그늘막,,,,5,경기도 군포시,031-390-0409,2025-09-15,4020000,경기도 군포시
산본시장사거리(레미안 122동 앞),경기도,군포시,,경기도 군포시 산본동 284,37.36852971,126.9382109,접이식그늘막,,,,5,경기도 군포시,031-390-0409,2025-09-15,4020000,경기도 군포시
